,session_start,session_end
4131,2018-11-03 18:55:00,2018-11-03 18:55:00
4132,2018-11-03 21:20:00,2018-11-03 21:20:00
4133,2018-11-03 21:45:00,2018-11-03 21:45:00
4134,2018-11-03 22:30:00,2018-11-03 22:30:00
4135,2018-11-03 22:50:00,2018-11-03 22:50:00
4136,2018-11-03 23:10:00,2018-11-03 23:10:00
4137,2018-11-03 23:25:00,2018-11-03 23:25:00
4138,2018-11-03 23:35:00,2018-11-05 13:45:00
4139,2018-11-05 13:55:00,2018-11-05 14:25:00
4140,2018-11-05 14:35:00,2018-11-05 14:45:00
4141,2018-11-05 14:55:00,2018-11-05 15:00:00
4142,2018-11-05 18:35:00,2018-11-05 18:35:00
4143,2018-11-05 21:10:00,2018-11-05 21:10:00
4144,2018-11-06 06:10:00,2018-11-06 06:25:00
4145,2018-11-06 06:45:00,2018-11-06 06:45:00
4146,2018-11-08 04:10:00,2018-11-08 04:10:00
4147,2018-11-08 04:20:00,2018-11-08 04:20:00
4148,2018-11-08 13:25:00,2018-11-08 13:40:00
4149,2018-11-08 18:55:00,2018-11-08 18:55:00
4150,2018-11-08 19:25:00,2018-11-08 19:25:00
4151,2018-11-08 19:45:00,2018-11-08 19:45:00
4152,2018-11-08 20:05:00,2018-11-08 20:05:00
4153,2018-11-08 22:05:00,2018-11-08 22:10:00
4154,2018-11-08 22:20:00,2018-11-08 22:45:00
4155,2018-11-08 23:00:00,2018-11-08 23:05:00
4156,2018-11-08 23:20:00,2018-11-08 23:25:00
4157,2018-11-08 23:40:00,2018-11-08 23:45:00
4158,2018-11-08 23:55:00,2018-11-08 23:55:00
4159,2018-11-09 04:15:00,2018-11-09 04:15:00
4160,2018-11-09 04:45:00,2018-11-09 04:45:00
4161,2018-11-09 04:55:00,2018-11-09 04:55:00
4162,2018-11-09 05:05:00,2018-11-09 05:05:00
4163,2018-11-09 05:45:00,2018-11-09 05:45:00
4164,2018-11-09 06:00:00,2018-11-09 06:00:00
4165,2018-11-09 06:20:00,2018-11-09 06:20:00
4166,2018-11-09 07:00:00,2018-11-09 07:10:00
4167,2018-11-09 08:00:00,2018-11-09 08:00:00
4168,2018-11-09 08:25:00,2018-11-09 08:25:00
4169,2018-11-10 01:50:00,2018-11-10 01:50:00
4170,2018-11-11 17:25:00,2018-11-11 17:25:00
4171,2018-11-12 22:35:00,2018-11-12 22:35:00
4172,2018-11-12 23:50:00,2018-11-12 23:50:00
4173,2018-11-13 14:35:00,2018-11-13 15:10:00
4174,2018-11-13 15:20:00,2018-11-13 15:30:00
4175,2018-11-13 15:45:00,2018-11-13 15:45:00
4176,2018-11-13 17:15:00,2018-11-13 18:10:00
4177,2018-11-13 18:25:00,2018-11-13 18:25:00
4178,2018-11-15 16:10:00,2018-11-15 16:10:00
4179,2018-11-15 16:45:00,2018-11-15 16:55:00
4180,2018-11-15 17:10:00,2018-11-15 17:15:00
4181,2018-11-17 09:25:00,2018-11-17 09:25:00
4182,2018-11-17 09:50:00,2018-11-17 09:55:00
4183,2018-11-17 10:10:00,2018-11-17 10:10:00
4184,2018-11-17 11:55:00,2018-11-17 11:55:00
4185,2018-11-17 19:05:00,2018-11-17 19:15:00
4186,2018-11-19 07:10:00,2018-11-19 07:10:00
4187,2018-11-19 09:25:00,2018-11-19 09:30:00
4188,2018-11-19 09:40:00,2018-11-19 09:40:00
4189,2018-11-20 14:15:00,2018-11-20 14:15:00
4190,2018-11-20 14:25:00,2018-11-20 14:25:00
4191,2018-11-20 14:35:00,2018-11-20 14:35:00
4192,2018-11-20 15:20:00,2018-11-20 15:20:00
4193,2018-11-20 15:30:00,2018-11-20 16:25:00
4194,2018-11-20 16:35:00,2018-11-20 16:55:00
4195,2018-11-20 17:10:00,2018-11-20 17:25:00
4196,2018-11-20 17:35:00,2018-11-20 17:35:00
4197,2018-11-20 17:45:00,2018-11-20 17:45:00
4198,2018-11-20 17:55:00,2018-11-20 18:05:00
4199,2018-11-20 18:15:00,2018-11-20 18:35:00
4200,2018-11-20 18:50:00,2018-11-20 19:25:00
4201,2018-11-20 19:40:00,2018-11-20 19:45:00
4202,2018-11-20 19:55:00,2018-11-20 20:05:00
4203,2018-11-20 20:20:00,2018-11-20 21:30:00
4204,2018-11-20 21:40:00,2018-11-20 22:55:00
4205,2018-11-21 03:25:00,2018-11-21 03:25:00
4206,2018-11-22 12:45:00,2018-11-22 12:45:00
4207,2018-11-22 20:30:00,2018-11-22 20:30:00
4208,2018-11-22 21:00:00,2018-11-22 21:05:00
4209,2018-11-23 15:25:00,2018-11-23 15:25:00
4210,2018-11-23 15:40:00,2018-11-23 15:40:00
4211,2018-11-23 18:10:00,2018-11-23 18:10:00
4212,2018-11-23 19:50:00,2018-11-23 19:50:00
4213,2018-11-23 22:05:00,2018-11-23 22:05:00
4214,2018-11-23 22:20:00,2018-11-23 22:20:00
4215,2018-11-23 22:40:00,2018-11-23 22:40:00
4216,2018-11-24 06:00:00,2018-11-24 06:00:00
4217,2018-11-24 10:55:00,2018-11-24 10:55:00
4218,2018-11-24 11:10:00,2018-11-24 11:15:00
4219,2018-11-24 13:40:00,2018-11-24 13:40:00
4220,2018-11-25 22:05:00,2018-11-25 22:05:00
4221,2018-11-26 09:15:00,2018-11-26 09:15:00
4222,2018-11-26 16:15:00,2018-11-26 16:15:00
4223,2018-11-26 20:40:00,2018-11-26 20:40:00
4224,2018-11-27 00:00:00,2018-11-27 00:00:00
4225,2018-11-27 05:40:00,2018-11-30 10:00:00
4226,2018-12-01 04:45:00,2018-12-01 04:45:00
4227,2018-12-01 05:10:00,2018-12-01 05:10:00
4228,2018-12-01 05:20:00,2018-12-01 05:25:00
4229,2018-12-01 05:35:00,2018-12-01 05:35:00
4230,2018-12-01 06:00:00,2018-12-01 06:00:00
4231,2018-12-05 22:45:00,2018-12-07 08:00:00
4232,2018-12-07 08:20:00,2018-12-07 08:20:00
4233,2018-12-07 12:40:00,2018-12-07 12:40:00
4234,2018-12-07 12:50:00,2018-12-07 12:50:00
4235,2018-12-09 04:50:00,2018-12-09 05:40:00
4236,2018-12-09 13:00:00,2018-12-09 23:55:00
4237,2018-12-10 00:15:00,2018-12-10 00:15:00
4238,2018-12-10 00:40:00,2018-12-10 00:40:00
4239,2018-12-10 18:40:00,2018-12-10 19:50:00
4240,2018-12-10 20:00:00,2018-12-10 20:40:00
4241,2018-12-10 21:00:00,2018-12-10 21:05:00
4242,2018-12-10 21:50:00,2018-12-10 21:55:00
4243,2018-12-10 22:10:00,2018-12-10 22:15:00
4244,2018-12-11 00:40:00,2018-12-11 00:40:00
4245,2018-12-13 15:05:00,2018-12-13 21:00:00
4246,2018-12-16 20:20:00,2018-12-16 21:05:00
4247,2018-12-21 04:00:00,2018-12-21 04:20:00
4248,2018-12-21 04:30:00,2018-12-21 04:35:00
4249,2018-12-21 06:40:00,2018-12-21 06:55:00
4250,2018-12-21 07:15:00,2018-12-21 07:15:00
4251,2018-12-21 07:25:00,2018-12-21 07:25:00
4252,2018-12-22 10:20:00,2018-12-22 12:20:00
4253,2018-12-22 12:30:00,2018-12-22 12:50:00
4254,2018-12-24 22:35:00,2018-12-24 22:35:00
4255,2018-12-27 08:55:00,2018-12-27 08:55:00
4256,2019-01-01 03:15:00,2019-01-01 03:15:00
4257,2019-01-02 09:35:00,2019-01-02 09:35:00
4258,2019-01-03 05:25:00,2019-01-03 11:40:00
4259,2019-01-03 11:55:00,2019-01-03 12:00:00
4260,2019-01-08 11:10:00,2019-01-08 11:10:00
4261,2019-01-08 11:20:00,2019-01-08 12:50:00
4262,2019-01-12 03:45:00,2019-01-12 06:55:00
4263,2019-01-12 07:05:00,2019-01-12 07:15:00
4264,2019-01-12 07:25:00,2019-01-12 07:25:00
4265,2019-01-13 06:55:00,2019-01-13 06:55:00
4266,2019-01-14 09:25:00,2019-01-14 09:25:00
4267,2019-01-14 10:10:00,2019-01-14 10:10:00
4268,2019-01-18 11:20:00,2019-01-18 12:45:00
4269,2019-01-18 13:00:00,2019-01-18 13:15:00
4270,2019-01-18 13:25:00,2019-01-18 13:25:00
4271,2019-01-18 13:40:00,2019-01-18 13:50:00
4272,2019-01-18 14:10:00,2019-01-18 14:10:00
4273,2019-01-21 21:35:00,2019-01-21 21:50:00
4274,2019-01-21 22:00:00,2019-01-21 22:15:00
4275,2019-01-21 22:30:00,2019-01-21 22:30:00
4276,2019-01-21 22:40:00,2019-01-21 22:40:00
4277,2019-01-22 05:00:00,2019-01-22 05:00:00
4278,2019-01-23 11:40:00,2019-01-23 12:25:00
4279,2019-01-23 12:35:00,2019-01-23 12:35:00
4280,2019-01-23 15:45:00,2019-01-23 15:45:00
4281,2019-01-25 20:05:00,2019-01-25 20:05:00
4282,2019-01-25 20:15:00,2019-01-25 20:20:00
4283,2019-01-30 07:10:00,2019-01-30 07:15:00
4284,2019-01-31 16:15:00,2019-01-31 16:15:00
4285,2019-02-01 03:05:00,2019-02-01 04:10:00
4286,2019-02-01 04:20:00,2019-02-01 04:20:00
4287,2019-02-01 05:05:00,2019-02-01 05:45:00
4288,2019-02-01 10:30:00,2019-02-01 13:15:00
4289,2019-02-01 13:25:00,2019-02-01 13:30:00
4290,2019-02-01 16:20:00,2019-02-01 16:25:00
4291,2019-02-01 16:35:00,2019-02-01 16:35:00
4292,2019-02-01 17:00:00,2019-02-01 17:00:00
4293,2019-02-02 09:30:00,2019-02-02 09:45:00
4294,2019-02-02 09:55:00,2019-02-02 10:00:00
4295,2019-02-02 10:50:00,2019-02-02 10:50:00
4296,2019-02-02 11:00:00,2019-02-02 11:00:00
4297,2019-02-02 11:45:00,2019-02-02 11:45:00
4298,2019-02-02 13:25:00,2019-02-02 13:25:00
4299,2019-02-02 14:00:00,2019-02-02 14:00:00
4300,2019-02-04 17:25:00,2019-02-04 19:00:00
4301,2019-02-05 02:55:00,2019-02-05 03:10:00
4302,2019-02-07 03:35:00,2019-02-07 03:35:00
4303,2019-02-07 23:50:00,2019-02-08 00:50:00
4304,2019-02-08 01:00:00,2019-02-08 01:00:00
4305,2019-02-08 01:10:00,2019-02-08 01:10:00
4306,2019-02-08 18:25:00,2019-02-08 18:25:00
4307,2019-02-09 21:10:00,2019-02-09 21:10:00
4308,2019-02-10 14:35:00,2019-02-10 14:35:00
4309,2019-02-11 07:15:00,2019-02-11 07:15:00
4310,2019-02-11 09:30:00,2019-02-11 09:30:00
4311,2019-02-11 16:10:00,2019-02-11 21:50:00
4312,2019-02-11 22:05:00,2019-02-11 22:05:00
4313,2019-02-11 22:20:00,2019-02-11 22:25:00
4314,2019-02-11 22:45:00,2019-02-11 22:45:00
4315,2019-02-11 22:55:00,2019-02-11 22:55:00
4316,2019-02-12 07:25:00,2019-02-12 07:35:00
4317,2019-02-12 07:55:00,2019-02-12 08:00:00
4318,2019-02-12 08:30:00,2019-02-12 09:15:00
4319,2019-02-12 09:40:00,2019-02-12 10:20:00
4320,2019-02-12 10:50:00,2019-02-12 10:50:00
4321,2019-02-13 23:35:00,2019-02-13 23:35:00
4322,2019-02-14 04:35:00,2019-02-14 04:35:00
4323,2019-02-15 23:15:00,2019-02-15 23:15:00
4324,2019-02-17 02:40:00,2019-02-17 02:40:00
4325,2019-02-17 02:55:00,2019-02-17 03:00:00
4326,2019-02-17 03:20:00,2019-02-17 03:20:00
4327,2019-02-17 03:30:00,2019-02-17 03:35:00
4328,2019-02-17 04:00:00,2019-02-17 05:00:00
4329,2019-02-17 05:10:00,2019-02-17 05:55:00
4330,2019-02-17 06:05:00,2019-02-17 06:10:00
4331,2019-02-17 06:25:00,2019-02-17 07:00:00
4332,2019-02-17 07:10:00,2019-02-17 09:10:00
4333,2019-02-17 09:20:00,2019-02-17 14:15:00
4334,2019-02-17 14:25:00,2019-02-17 15:40:00
4335,2019-02-17 15:50:00,2019-02-17 17:00:00
4336,2019-02-17 17:10:00,2019-02-17 20:45:00
4337,2019-02-17 20:55:00,2019-02-17 21:20:00
4338,2019-02-17 21:40:00,2019-02-17 21:40:00
4339,2019-02-17 21:55:00,2019-02-17 23:10:00
4340,2019-02-17 23:30:00,2019-02-17 23:40:00
4341,2019-02-18 00:05:00,2019-02-18 02:50:00
4342,2019-02-18 03:05:00,2019-02-18 03:10:00
4343,2019-02-18 03:20:00,2019-02-18 03:35:00
4344,2019-02-18 03:45:00,2019-02-18 04:25:00
4345,2019-02-18 04:35:00,2019-02-18 04:45:00
4346,2019-02-18 04:55:00,2019-02-18 05:35:00
4347,2019-02-18 06:10:00,2019-02-18 06:10:00
4348,2019-02-18 06:20:00,2019-02-18 06:20:00
4349,2019-02-18 06:45:00,2019-02-18 08:30:00
4350,2019-02-18 08:40:00,2019-02-18 09:00:00
4351,2019-02-18 09:10:00,2019-02-18 10:30:00
4352,2019-02-18 10:40:00,2019-02-18 11:10:00
4353,2019-02-18 11:20:00,2019-02-18 11:45:00
4354,2019-02-18 12:00:00,2019-02-18 12:00:00
4355,2019-02-18 12:15:00,2019-02-18 12:20:00
4356,2019-02-18 12:40:00,2019-02-18 12:50:00
4357,2019-02-18 13:05:00,2019-02-18 13:10:00
4358,2019-02-18 13:25:00,2019-02-18 13:40:00
4359,2019-02-18 13:50:00,2019-02-18 13:50:00
4360,2019-02-18 14:05:00,2019-02-18 14:15:00
4361,2019-02-18 15:00:00,2019-02-18 15:00:00
4362,2019-02-18 15:40:00,2019-02-18 15:40:00
4363,2019-02-18 15:50:00,2019-02-18 15:50:00
4364,2019-02-18 16:00:00,2019-02-18 16:05:00
4365,2019-02-18 17:00:00,2019-02-18 17:10:00
4366,2019-02-18 17:25:00,2019-02-18 17:25:00
4367,2019-02-18 17:45:00,2019-02-18 17:50:00
4368,2019-02-18 18:00:00,2019-02-18 18:05:00
4369,2019-02-18 18:20:00,2019-02-18 18:20:00
4370,2019-02-18 18:35:00,2019-02-18 18:40:00
4371,2019-02-18 18:50:00,2019-02-18 18:55:00
4372,2019-02-18 19:15:00,2019-02-18 19:20:00
4373,2019-02-18 19:50:00,2019-02-18 19:55:00
4374,2019-02-18 20:50:00,2019-02-18 20:50:00
4375,2019-02-18 21:25:00,2019-02-18 21:25:00
4376,2019-02-18 21:40:00,2019-02-18 21:40:00
4377,2019-02-18 22:10:00,2019-02-18 22:10:00
4378,2019-02-18 23:25:00,2019-02-18 23:25:00
4379,2019-02-18 23:40:00,2019-02-18 23:40:00
4380,2019-02-19 00:05:00,2019-02-19 00:05:00
4381,2019-02-19 00:15:00,2019-02-19 00:15:00
4382,2019-02-19 00:25:00,2019-02-19 00:30:00
4383,2019-02-19 00:40:00,2019-02-19 00:40:00
4384,2019-02-19 00:55:00,2019-02-19 00:55:00
4385,2019-02-19 02:10:00,2019-02-19 02:10:00
4386,2019-02-19 16:10:00,2019-02-19 16:10:00
4387,2019-02-19 19:00:00,2019-02-19 19:00:00
4388,2019-02-19 20:20:00,2019-02-19 20:25:00
4389,2019-02-19 20:55:00,2019-02-19 20:55:00
4390,2019-02-19 21:10:00,2019-02-19 21:10:00
4391,2019-02-19 21:25:00,2019-02-19 21:25:00
4392,2019-02-19 21:55:00,2019-02-19 21:55:00
4393,2019-02-19 22:10:00,2019-02-19 22:15:00
4394,2019-02-20 23:55:00,2019-02-20 23:55:00
4395,2019-02-25 09:45:00,2019-02-25 09:45:00
4396,2019-02-25 10:20:00,2019-02-25 10:20:00
4397,2019-02-25 14:30:00,2019-02-25 14:35:00
4398,2019-02-25 14:50:00,2019-02-25 17:25:00
4399,2019-02-25 17:35:00,2019-02-25 17:40:00
4400,2019-02-25 17:50:00,2019-02-25 17:55:00
4401,2019-02-25 18:15:00,2019-02-25 18:25:00
4402,2019-02-25 19:00:00,2019-02-25 19:05:00
4403,2019-02-25 19:30:00,2019-02-25 19:50:00
4404,2019-02-25 20:30:00,2019-02-25 20:45:00
4405,2019-02-25 21:05:00,2019-02-25 21:20:00
4406,2019-02-26 15:35:00,2019-02-26 15:35:00
4407,2019-03-01 13:10:00,2019-03-01 13:10:00
4408,2019-03-01 13:35:00,2019-03-01 13:35:00
4409,2019-03-01 13:45:00,2019-03-01 13:45:00
4410,2019-03-01 14:00:00,2019-03-01 14:00:00
4411,2019-03-02 06:20:00,2019-03-02 06:20:00
4412,2019-03-02 16:05:00,2019-03-02 16:05:00
4413,2019-03-03 13:25:00,2019-03-03 13:25:00
4414,2019-03-06 13:15:00,2019-03-06 13:15:00
4415,2019-03-06 14:00:00,2019-03-06 14:05:00
4416,2019-03-06 15:35:00,2019-03-06 15:35:00
4417,2019-03-06 15:45:00,2019-03-06 15:45:00
4418,2019-03-09 03:40:00,2019-03-09 03:40:00
4419,2019-03-09 04:55:00,2019-03-10 19:00:00
4420,2019-03-11 16:40:00,2019-03-12 16:00:00
4421,2019-03-12 16:10:00,2019-03-12 16:25:00
4422,2019-03-12 16:35:00,2019-03-13 11:20:00
4423,2019-03-13 13:05:00,2019-03-13 14:45:00
4424,2019-03-13 15:45:00,2019-03-13 15:50:00
4425,2019-03-13 16:05:00,2019-03-13 16:10:00
4426,2019-03-13 16:40:00,2019-03-13 16:50:00
4427,2019-03-13 17:05:00,2019-03-13 17:20:00
4428,2019-03-13 18:00:00,2019-03-13 18:05:00
4429,2019-03-13 18:15:00,2019-03-13 20:45:00
4430,2019-03-14 01:00:00,2019-03-14 01:05:00
4431,2019-03-14 06:40:00,2019-03-14 06:45:00
4432,2019-03-14 08:30:00,2019-03-14 08:50:00
4433,2019-03-14 21:05:00,2019-03-14 21:05:00
4434,2019-03-16 06:45:00,2019-03-16 12:05:00
4435,2019-03-16 12:15:00,2019-03-16 15:35:00
4436,2019-03-16 22:10:00,2019-03-18 15:55:00
4437,2019-03-18 16:05:00,2019-03-18 17:30:00
4438,2019-03-18 17:45:00,2019-03-18 18:30:00
4439,2019-03-18 18:40:00,2019-03-18 18:40:00
4440,2019-03-18 18:50:00,2019-03-18 18:50:00
4441,2019-03-18 19:10:00,2019-03-18 19:10:00
4442,2019-03-18 19:20:00,2019-03-18 19:30:00
4443,2019-03-19 14:10:00,2019-03-19 14:10:00
4444,2019-03-19 21:55:00,2019-03-19 21:55:00
4445,2019-03-20 06:55:00,2019-03-20 06:55:00
4446,2019-03-20 08:05:00,2019-03-20 08:10:00
4447,2019-03-20 11:10:00,2019-03-20 11:10:00
4448,2019-03-21 05:35:00,2019-03-21 05:35:00
4449,2019-03-21 06:10:00,2019-03-21 06:10:00
4450,2019-03-21 06:55:00,2019-03-21 06:55:00
4451,2019-03-21 08:25:00,2019-03-21 08:30:00
4452,2019-03-21 08:50:00,2019-03-21 08:50:00
4453,2019-03-21 11:45:00,2019-03-21 11:45:00
4454,2019-03-21 12:35:00,2019-03-21 12:35:00
4455,2019-03-21 13:20:00,2019-03-21 13:20:00
4456,2019-03-21 13:30:00,2019-03-21 13:30:00
4457,2019-03-21 13:50:00,2019-03-21 13:50:00
4458,2019-03-21 14:05:00,2019-03-21 14:10:00
4459,2019-03-21 14:45:00,2019-03-21 15:00:00
4460,2019-03-21 15:35:00,2019-03-21 15:35:00
4461,2019-03-21 15:45:00,2019-03-21 16:05:00
4462,2019-03-21 16:20:00,2019-03-21 16:30:00
4463,2019-03-21 16:40:00,2019-03-21 16:40:00
4464,2019-03-21 16:50:00,2019-03-21 16:50:00
4465,2019-03-21 17:00:00,2019-03-21 17:00:00
4466,2019-03-21 17:10:00,2019-03-21 17:20:00
4467,2019-03-21 17:35:00,2019-03-21 17:35:00
4468,2019-03-21 18:40:00,2019-03-21 18:40:00
4469,2019-03-21 18:55:00,2019-03-21 18:55:00
4470,2019-03-21 19:15:00,2019-03-21 19:45:00
4471,2019-03-21 20:50:00,2019-03-21 20:50:00
4472,2019-03-21 22:05:00,2019-03-21 22:15:00
4473,2019-03-22 01:45:00,2019-03-22 01:45:00
4474,2019-03-22 07:15:00,2019-03-22 07:20:00
4475,2019-03-22 07:30:00,2019-03-22 07:30:00
4476,2019-03-22 09:40:00,2019-03-22 09:45:00
4477,2019-03-22 11:30:00,2019-03-22 11:30:00
4478,2019-03-22 13:45:00,2019-03-22 13:45:00
4479,2019-03-22 14:35:00,2019-03-22 14:35:00
4480,2019-03-22 14:55:00,2019-03-22 14:55:00
4481,2019-03-22 15:05:00,2019-03-22 15:05:00
4482,2019-03-22 15:15:00,2019-03-22 15:30:00
4483,2019-03-22 15:45:00,2019-03-22 15:50:00
4484,2019-03-22 16:25:00,2019-03-22 16:25:00
4485,2019-03-22 16:35:00,2019-03-22 16:35:00
4486,2019-03-22 16:45:00,2019-03-22 16:55:00
4487,2019-03-22 17:05:00,2019-03-22 17:10:00
4488,2019-03-22 20:15:00,2019-03-22 20:15:00
4489,2019-03-22 21:30:00,2019-03-22 22:20:00
4490,2019-03-23 02:30:00,2019-03-23 03:40:00
4491,2019-03-23 03:50:00,2019-03-23 03:50:00
4492,2019-03-23 16:50:00,2019-03-23 16:55:00
4493,2019-03-23 19:05:00,2019-03-23 19:05:00
4494,2019-03-23 23:50:00,2019-03-23 23:50:00
4495,2019-03-24 00:25:00,2019-03-24 00:25:00
4496,2019-03-24 03:50:00,2019-03-24 03:50:00
4497,2019-03-24 04:55:00,2019-03-24 05:00:00
4498,2019-03-24 06:00:00,2019-03-24 06:05:00
4499,2019-03-24 06:35:00,2019-03-24 06:35:00
4500,2019-03-24 14:15:00,2019-03-24 14:15:00
4501,2019-03-24 14:35:00,2019-03-24 14:35:00
4502,2019-03-25 06:05:00,2019-03-25 06:05:00
4503,2019-03-25 07:45:00,2019-03-25 07:45:00
4504,2019-03-25 08:25:00,2019-03-25 08:25:00
4505,2019-03-25 09:50:00,2019-03-25 09:50:00
4506,2019-03-25 10:00:00,2019-03-25 10:10:00
4507,2019-03-25 11:00:00,2019-03-25 11:00:00
4508,2019-03-25 11:35:00,2019-03-25 11:35:00
4509,2019-03-25 13:05:00,2019-03-25 13:05:00
4510,2019-03-25 14:40:00,2019-03-25 14:40:00
4511,2019-03-25 21:05:00,2019-03-25 21:05:00
4512,2019-03-26 00:15:00,2019-03-26 00:15:00
4513,2019-03-26 16:00:00,2019-03-26 16:00:00
4514,2019-03-26 16:15:00,2019-03-26 16:15:00
4515,2019-03-26 18:10:00,2019-03-26 18:10:00
4516,2019-03-26 18:30:00,2019-03-26 18:30:00
4517,2019-03-26 18:40:00,2019-03-26 18:40:00
4518,2019-03-26 19:15:00,2019-03-26 19:15:00
4519,2019-03-26 19:50:00,2019-03-26 19:50:00
4520,2019-03-26 20:20:00,2019-03-26 20:25:00
4521,2019-03-26 20:35:00,2019-03-26 20:35:00
4522,2019-03-26 20:45:00,2019-03-26 20:45:00
4523,2019-03-26 21:20:00,2019-03-26 21:20:00
4524,2019-03-26 21:45:00,2019-03-26 22:05:00
4525,2019-03-26 22:15:00,2019-03-26 22:15:00
4526,2019-03-26 22:30:00,2019-03-26 22:30:00
4527,2019-03-26 22:50:00,2019-03-26 22:50:00
4528,2019-03-26 23:15:00,2019-03-26 23:20:00
4529,2019-03-26 23:40:00,2019-03-26 23:40:00
4530,2019-03-27 10:05:00,2019-03-27 10:10:00
4531,2019-03-27 13:40:00,2019-03-27 13:40:00
4532,2019-03-27 15:50:00,2019-03-27 15:55:00
4533,2019-03-27 16:20:00,2019-03-27 16:20:00
4534,2019-03-27 16:40:00,2019-03-27 16:45:00
4535,2019-03-27 17:00:00,2019-03-27 17:05:00
4536,2019-03-27 17:55:00,2019-03-27 17:55:00
4537,2019-03-27 18:20:00,2019-03-27 18:20:00
4538,2019-03-27 18:55:00,2019-03-27 19:00:00
4539,2019-03-27 19:10:00,2019-03-27 19:15:00
4540,2019-03-27 20:20:00,2019-03-27 20:20:00
4541,2019-03-27 20:35:00,2019-03-27 20:35:00
4542,2019-03-27 21:35:00,2019-03-27 21:35:00
4543,2019-03-27 21:45:00,2019-03-27 21:50:00
4544,2019-03-27 22:05:00,2019-03-27 22:45:00
4545,2019-03-27 23:05:00,2019-03-27 23:20:00
4546,2019-03-27 23:40:00,2019-03-27 23:40:00
4547,2019-03-27 23:50:00,2019-03-27 23:55:00
4548,2019-03-28 00:15:00,2019-03-28 00:25:00
4549,2019-03-28 00:35:00,2019-03-28 00:45:00
4550,2019-03-28 01:15:00,2019-03-28 01:30:00
4551,2019-03-28 01:50:00,2019-03-28 01:55:00
4552,2019-03-28 02:45:00,2019-03-28 02:50:00
4553,2019-03-28 04:40:00,2019-03-28 04:40:00
4554,2019-03-28 04:50:00,2019-03-28 04:50:00
4555,2019-03-28 05:15:00,2019-03-28 06:20:00
4556,2019-03-28 06:30:00,2019-03-28 06:30:00
4557,2019-03-28 08:00:00,2019-03-28 09:05:00
4558,2019-03-28 09:20:00,2019-03-28 09:20:00
4559,2019-03-28 09:55:00,2019-03-28 09:55:00
4560,2019-03-28 11:50:00,2019-03-28 11:55:00
4561,2019-03-28 13:35:00,2019-03-28 13:40:00
4562,2019-03-28 14:45:00,2019-03-28 14:50:00
4563,2019-03-28 16:40:00,2019-03-28 16:40:00
4564,2019-03-28 16:55:00,2019-03-28 16:55:00
4565,2019-03-28 17:05:00,2019-03-28 17:10:00
4566,2019-03-28 17:20:00,2019-03-28 17:30:00
4567,2019-03-28 18:05:00,2019-03-28 18:10:00
4568,2019-03-28 19:10:00,2019-03-28 19:10:00
4569,2019-03-29 06:35:00,2019-03-29 06:35:00
4570,2019-03-29 07:50:00,2019-03-29 07:50:00
4571,2019-03-29 08:10:00,2019-03-29 08:10:00
4572,2019-03-29 09:10:00,2019-03-29 09:10:00
4573,2019-03-29 09:55:00,2019-03-29 09:55:00
4574,2019-03-29 12:20:00,2019-03-29 12:20:00
4575,2019-03-29 14:40:00,2019-03-29 14:40:00
4576,2019-03-30 09:10:00,2019-03-30 09:10:00
4577,2019-03-31 00:00:00,2019-03-31 00:00:00
4578,2019-03-31 10:35:00,2019-03-31 10:35:00
4579,2019-03-31 10:45:00,2019-03-31 10:45:00
4580,2019-03-31 11:10:00,2019-03-31 11:15:00
4581,2019-03-31 11:25:00,2019-03-31 11:40:00
4582,2019-03-31 12:35:00,2019-03-31 12:35:00
4583,2019-03-31 13:25:00,2019-03-31 13:25:00
4584,2019-03-31 15:10:00,2019-03-31 15:10:00
4585,2019-03-31 15:45:00,2019-03-31 16:10:00
4586,2019-03-31 19:30:00,2019-03-31 19:30:00
4587,2019-04-01 01:35:00,2019-04-01 01:40:00
4588,2019-04-01 01:55:00,2019-04-01 01:55:00
4589,2019-04-01 04:15:00,2019-04-01 04:15:00
4590,2019-04-01 04:50:00,2019-04-01 05:00:00
4591,2019-04-01 05:15:00,2019-04-01 05:15:00
4592,2019-04-01 08:25:00,2019-04-01 08:25:00
4593,2019-04-01 13:05:00,2019-04-01 13:05:00
4594,2019-04-01 15:45:00,2019-04-01 15:45:00
4595,2019-04-01 16:00:00,2019-04-01 16:20:00
4596,2019-04-01 21:15:00,2019-04-01 21:15:00
4597,2019-04-01 21:25:00,2019-04-01 21:25:00
4598,2019-04-01 21:40:00,2019-04-01 21:40:00
4599,2019-04-01 23:20:00,2019-04-01 23:20:00
4600,2019-04-02 04:40:00,2019-04-02 04:40:00
4601,2019-04-02 04:50:00,2019-04-02 04:50:00
4602,2019-04-02 06:55:00,2019-04-02 06:55:00
4603,2019-04-02 16:20:00,2019-04-02 16:20:00
4604,2019-04-02 19:05:00,2019-04-02 19:05:00
4605,2019-04-03 01:45:00,2019-04-03 01:50:00
4606,2019-04-03 14:15:00,2019-04-03 14:15:00
4607,2019-04-03 21:50:00,2019-04-03 21:50:00
4608,2019-04-04 08:30:00,2019-04-04 08:30:00
4609,2019-04-04 09:30:00,2019-04-04 09:30:00
4610,2019-04-04 10:15:00,2019-04-04 10:15:00
4611,2019-04-04 10:30:00,2019-04-04 10:30:00
4612,2019-04-04 10:45:00,2019-04-04 10:45:00
